,Country_Year,Data.Health.Birth Rate,Data.Health.Death Rate,Data.Health.Fertility Rate,"Data.Health.Life Expectancy at Birth, Female","Data.Health.Life Expectancy at Birth, Male","Data.Health.Life Expectancy at Birth, Total",Data.Health.Population Growth,Data.Infrastructure.Mobile Cellular Subscriptions,Data.Infrastructure.Mobile Cellular Subscriptions per 100 People,Data.Infrastructure.Telephone Lines,Data.Infrastructure.Telephone Lines per 100 People,Data.Rural Development.Agricultural Land,Data.Rural Development.Agricultural Land Percent,Data.Rural Development.Arable Land,Data.Rural Development.Arable Land Percent,Data.Rural Development.Land Area,Data.Rural Development.Rural Population,Data.Rural Development.Rural Population Growth,Data.Rural Development.Surface Area,Data.Urban Development.Population Density,Data.Urban Development.Urban Population Percent,Data.Urban Development.Urban Population Percent Growth,Country.Code,Country.GDP,Country.Population,Emissions.Production.CH4,Emissions.Production.N2O,Emissions.Production.CO2.Cement,Emissions.Production.CO2.Coal,Emissions.Production.CO2.Gas,Emissions.Production.CO2.Oil,Emissions.Production.CO2.Flaring,Emissions.Production.CO2.Other,Emissions.Production.CO2.Total,Emissions.Global Share.CO2.Cement,Emissions.Global Share.CO2.Coal,Emissions.Global Share.CO2.Gas,Emissions.Global Share.CO2.Oil,Emissions.Global Share.CO2.Flaring,Emissions.Global Share.CO2.Total
441,Pakistan_2004,28.735,7.558,3.986,65.495,63.926,64.6913658536585,1.80485981699171,2404400.0,1.57748353900126,4047423.0,2.65544133999131,272300.0,35.3232669157327,0.141569372003698,27.9913864674139,770880.0,100498110,1.32825394579356,796100.0,197.722050124533,34.065,2.73386492486729,PAK,592026000000.0,156664704,105.41,44.09,5.941,16.906,60.778,46.335,0.0,0.0,129.96,0.66,0.16,1.15,0.42,0.0,0.45
442,Pakistan_2006,27.994,7.359,3.785,65.983,64.405,65.174756097561,1.80127232304693,12771203.0,8.08450250319021,5227831.0,3.30935251798561,270600.0,35.1027397260274,0.134612961465212,27.5853569946036,770880.0,103107943,1.28475961389392,796100.0,204.923483551266,34.73,2.77926109190198,PAK,685965000000.0,164022624,115.49,47.94,8.063,17.689,63.756,54.218,0.0,0.0,143.726,0.77,0.14,1.16,0.48,0.0,0.47
443,Pakistan_2008,27.605,7.229,3.648,66.419,64.812,65.5959024390244,1.86102507171314,62856712.0,38.3440204529871,4806206.0,2.931894706253,268800.0,34.8692403486924,0.128391475276979,27.3025633042756,770880.0,105828851,1.30185605090173,796100.0,212.650904161478,35.442,2.88766262636328,PAK,746909000000.0,171648992,123.1,50.1,11.764,18.91,65.754,58.928,0.0,0.0,155.356,1.03,0.14,1.12,0.53,0.0,0.48
444,Pakistan_2009,27.364,7.175,3.581,66.619,64.99,65.7846341463415,1.86128984318687,88019742.0,52.703881404351,4416737.0,2.64462469160849,262700.0,34.0779369032794,0.122251567907644,26.4853154836032,770880.0,107192468,1.28028089624107,796100.0,216.646018835616,35.816,2.91100679638872,PAK,774875000000.0,175525616,126.25,54.37,11.412,18.511,66.989,58.309,0.0,0.0,155.221,0.98,0.14,1.16,0.53,0.0,0.49
445,Pakistan_2010,27.045,7.124,3.509,66.811,65.152,65.9612682926829,1.83090070889275,94342030.0,55.4646434057912,6144250.0,3.61226735576956,263800.0,34.2206309672063,0.120656814000828,26.6228206724782,770880.0,108518270,1.22925609275342,796100.0,220.649126971773,36.201,2.9001035885056,PAK,805483000000.0,179424640,125.46,53.51,11.451,17.426,63.123,62.145,0.0,2.84e-14,154.145,0.92,0.12,1.02,0.55,0.0,0.46
446,Pakistan_2011,26.644,7.074,3.43,66.994,65.3,66.1263414634146,1.78030432229361,99185844.0,57.2834198942732,6079095.0,3.51089769889115,264000.0,34.2465753424658,0.118672147608839,26.6552511415525,770880.0,109780123,1.15609376420065,796100.0,224.612528538813,36.598,2.87098875594344,PAK,845086000000.0,183340176,131.57,54.51,11.031,17.166,65.959,60.504,0.0,0.0,154.66,0.82,0.12,1.03,0.53,0.0,0.45
447,Pakistan_2013,25.704,6.98,3.264,67.344,65.571,66.4358780487805,1.68511447671268,120151237.0,67.0636093767546,5861915.0,3.27188622918413,270400.0,35.076795350768,0.118246187065602,27.4815794935658,770880.0,112104065,1.01454301424833,796100.0,232.40985756538,37.428,2.81631470022163,PAK,931155000000.0,191260800,139.56,56.51,12.028,13.659,63.721,61.042,0.0,0.001,150.451,0.84,0.09,0.97,0.53,0.0,0.43
448,Nigeria_1992,43.879,18.358,6.443,47.16,45.065,46.0869512195122,2.54839635516701,0.0,0.0,294166.0,0.299908121876643,639294.0,70.1926940940084,0.305856001587515,32.9391613689515,910770.0,68487131,1.84054955313555,923770.0,107.69499763936,30.176,4.20574633305156,NGA,181866000000.0,100161712,138.61,21.93,1.432,0.139,9.592,35.102,0.0,0.0,46.265,0.27,0.0,0.24,0.38,0.0,0.2
449,Nigeria_1993,43.687,18.324,6.395,47.127,45.073,46.0749512195122,2.52368848975253,0.0,0.0,320934.0,0.31904448456373,644470.5,70.7610593234296,0.299227847014286,33.0489585735147,910770.0,69733560,1.80358349898645,923770.0,110.447469723421,30.677,4.17031693401794,NGA,188894000000.0,102700752,140.24,22.53,1.308,0.022,10.478,33.006,0.0,0.0,44.814,0.24,0.0,0.26,0.36,0.0,0.2
450,Nigeria_1995,43.387,18.236,6.303,47.049,45.168,46.0855609756098,2.49709255186144,12800.0,0.0121036988941645,368715.0,0.348657448262645,662158.0,72.7030973791407,0.293136457593046,34.0371334145833,910770.0,72238677,1.75471157411845,923770.0,116.113613755394,31.691,4.11626502811327,NGA,202398000000.0,107948336,138.83,23.11,1.06,0.051,10.066,22.239,0.0,0.001,33.417,0.17,0.0,0.24,0.24,0.0,0.14
451,Nigeria_1996,43.277,18.177,6.261,47.014,45.257,46.1140731707317,2.49528368540041,13000.0,0.0119898738690171,405073.0,0.373598013672643,684000.0,75.1012879212095,0.303436038685125,36.1232803012835,910770.0,73506611,1.73997527646223,923770.0,119.047429098455,32.205,4.10418287376143,NGA,215950000000.0,110668784,146.6,26.42,1.035,0.022,10.201,25.531,0.0,7.11e-15,36.789,0.16,0.0,0.23,0.27,0.0,0.15
452,Nigeria_1998,43.112,18.017,6.187,46.98,45.505,46.224512195122,2.49919722329562,15000.0,0.0131602634688256,404177.0,0.354605053869301,688000.0,75.5404767394622,0.291280498110006,36.452671914973,910770.0,76084723,1.72025133673094,923770.0,125.146283913612,33.247,4.08172027520037,NGA,239845000000.0,116319768,128.94,28.71,1.095,0.033,11.029,25.589,0.0,7.11e-15,37.746,0.17,0.0,0.25,0.26,0.0,0.16
453,Nigeria_1999,43.044,17.909,6.154,47.002,45.662,46.3156585365854,2.5021269645984,20000.0,0.0171134165412175,438619.0,0.375313482494613,696500.0,76.4737529782492,0.290928081200697,37.3310495514784,910770.0,77397754,1.71102663863884,923770.0,128.317106404471,33.773,4.07183948785044,NGA,247535000000.0,119260056,118.49,28.56,1.012,0.044,11.608,26.923,0.0,7.11e-15,39.587,0.15,0.0,0.25,0.27,0.0,0.16
454,Nigeria_2000,42.978,17.774,6.125,47.065,45.85,46.4426829268293,2.5050116612105,25000.0,0.0208625603896018,473316.0,0.394983345334591,709000.0,77.8462180352888,0.292075845454425,38.4290215971101,910770.0,78724757,1.69999182013427,923770.0,131.572063199271,34.304,4.06504240464642,NGA,268133000000.0,122283848,118.44,29.25,1.011,0.007,13.179,31.54,33.086,0.0,78.823,0.14,0.0,0.28,0.31,12.27,0.31
455,Nigeria_2003,42.751,17.092,6.058,47.693,46.769,47.2197317073171,2.52307677637479,1569050.0,1.21420341187096,702000.0,0.543240046609996,738000.0,81.0303369676208,0.247630790477491,35.135105460215,910770.0,82047309,1.21030555261698,923770.0,141.885043424794,36.508,4.84802105761749,NGA,387286000000.0,131900640,115.07,28.37,0.919,0.062,20.097,34.203,44.726,0.001,100.008,0.11,0.0,0.39,0.32,15.51,0.37
456,Nigeria_2006,42.464,15.971,6.02,49.022,48.324,48.6644878048781,2.60307468704176,18587000.0,13.3158157080503,1223258.0,0.876347882466144,765000.0,83.9948614908265,0.250741674171066,38.4290215971101,910770.0,85044100,1.19815847193186,923770.0,153.261406282596,39.074,4.83384356169374,NGA,527646000000.0,142538320,117.14,30.4,1.296,0.022,21.618,31.979,42.894,0.0,97.809,0.12,0.0,0.39,0.29,12.86,0.32
457,Nigeria_2007,42.364,15.551,6.015,49.559,48.914,49.2286341463415,2.63642520114389,32322202.0,22.5532725279824,1687972.0,1.17780628113157,780000.0,85.641819559274,0.258172720885585,40.6249656883736,910770.0,86070635,1.19983508726459,923770.0,157.355763804254,39.943,4.83604048029135,NGA,581025000000.0,146339968,115.45,29.85,1.82,0.062,22.233,27.26,42.894,0.001,94.27,0.16,0.0,0.39,0.24,12.31,0.3
458,Nigeria_2008,42.267,15.139,6.015,50.102,49.496,49.7916097560976,2.66619155873031,40395611.0,27.4450285141007,1579664.0,1.07323351347993,780000.0,85.641819559274,0.254777324516462,41.1739517111894,910770.0,87106947,1.19683432257234,923770.0,161.607599064528,40.819,4.83561451244847,NGA,638943000000.0,150269632,114.32,30.59,3.846,0.084,20.654,33.5,36.688,0.0,94.772,0.34,0.0,0.35,0.3,10.12,0.3
459,Nigeria_2009,42.169,14.749,6.017,50.628,50.045,50.3293902439024,2.69506159869276,62988492.0,41.6568294498548,1307625.0,0.864785135820784,770000.0,84.5438475136423,0.244695918366267,40.6249656883736,910770.0,88151286,1.19178579309038,923770.0,166.022244913645,41.702,4.83520472655955,NGA,709980000000.0,154324944,110.69,29.92,3.851,0.092,18.053,27.253,25.637,0.0,74.885,0.33,0.0,0.31,0.25,6.98,0.24
460,Nigeria_2011,41.933,14.061,6.022,51.587,51.006,51.2894146341464,2.74654763253572,87297789.0,54.6609495166735,1050237.0,0.657599147643277,762000.0,83.6654698771369,0.225411686268509,39.5269936427419,910770.0,90266837,1.18066928653852,923770.0,175.3546779099,43.48,4.81940157539736,NGA,871191000000.0,162805072,122.94,33.31,4.59,0.084,28.003,69.442,27.45,0.0,129.569,0.34,0.0,0.44,0.61,7.75,0.38
461,Nigeria_2012,41.76,13.762,6.017,52.015,51.42,51.710243902439,2.76963380145893,95167308.0,57.9606630431853,719406.0,0.438146771549383,762000.0,83.6654698771369,0.219254270547894,39.5269936427419,910770.0,91353660,1.19682083331458,923770.0,180.279241740505,44.362,4.77785138699307,NGA,909649000000.0,167228800,123.87,34.45,6.118,0.128,28.872,55.858,25.355,1.42e-14,116.331,0.44,0.0,0.44,0.49,6.96,0.33
462,Nigeria_2013,41.532,13.479,6.002,52.423,51.81,52.1090243902439,2.78725485401978,112777785.0,66.7981180495543,418166.0,0.247679113686351,720000.0,79.0539872854837,0.207304491016063,38.4290215971101,910770.0,92463506,1.20756892384672,923770.0,185.374766406447,45.234,4.7338320114769,NGA,959939000000.0,171765808,122.65,35.52,7.785,0.117,28.63,62.268,23.299,0.0,122.098,0.54,0.0,0.44,0.54,6.3,0.35
463,Ecuador_1993,28.814,5.956,3.576,72.392,67.376,69.8228292682927,2.26681101992387,0.0,0.0,531349.0,5.01359291530385,79530.0,28.7277850021673,0.154083234007991,5.89871405866204,276840.0,4639242,1.09265549671493,283560.0,38.2826470163271,56.226,3.1905753451721,ECU,72804343808.0,10961460,20.6,4.1,0.947,0.0,0.535,21.119,1.488,0.0,24.089,0.17,0.0,0.01,0.23,0.64,0.11
464,Ecuador_1994,28.248,5.812,3.488,72.913,67.809,70.298756097561,2.22229449621964,0.0,0.0,598287.0,5.52112353198644,79750.0,28.8072532870972,0.144790757975465,5.66753359341136,276840.0,4687795,1.04113318254812,283560.0,39.1429237104465,56.74,3.13230906414855,ECU,76428115968.0,11207999,21.9,4.21,0.976,0.0,0.484,10.648,1.433,0.0,13.54,0.16,0.0,0.01,0.12,0.6,0.06
465,Ecuador_1995,27.715,5.678,3.407,73.423,68.236,70.766243902439,2.18272073643105,18920.0,0.170828211647125,658115.0,5.94210404377103,81290.0,29.3635312816067,0.146359688731496,5.85536772142754,276840.0,4734314,0.987451492859929,283560.0,40.0066970091027,57.254,3.08452088724264,ECU,78692040704.0,11455205,22.2,4.28,1.179,0.0,0.465,19.558,1.484,0.0,22.686,0.19,0.0,0.01,0.21,0.63,0.1
466,Ecuador_1996,27.226,5.553,3.335,73.926,68.657,71.227243902439,2.14686708743569,54380.0,0.4805669948214,697929.0,6.16773891373124,81080.0,29.2876751914463,0.13909754502554,5.68559456725907,276840.0,4779115,0.941854533988856,283560.0,40.8748735731831,57.766,3.03715932170203,ECU,80612106240.0,11703169,22.9,4.55,1.363,0.0,0.495,20.863,1.304,0.0,24.025,0.21,0.0,0.01,0.22,0.55,0.1
467,Ecuador_1997,26.784,5.438,3.27,74.424,69.071,71.6822195121951,2.11044003890843,59779.0,0.517246854350177,800763.0,6.92872317753744,79870.0,28.8505996243317,0.139048109694163,5.80479699465395,276840.0,4821990,0.893132301041055,283560.0,41.7466803930068,58.277,2.99115583229284,ECU,84682932224.0,11951457,23.4,4.91,1.304,0.0,0.451,15.253,1.198,0.0,18.206,0.2,0.0,0.01,0.16,0.49,0.07
468,Ecuador_1999,26.005,5.234,3.161,75.393,69.863,72.5605609756098,2.0398964291114,242812.0,2.01629999998339,990842.0,8.22790770054011,80270.0,32.3200193267837,0.133029364280735,6.45031406023514,248360.0,4902363,0.804596862812538,256370.0,48.4878966017072,59.291,2.89697171899353,ECU,84464762880.0,12442109,22.7,4.37,1.033,0.0,0.432,18.478,1.422,0.0,21.364,0.15,0.0,0.01,0.18,0.63,0.09
469,Ecuador_2000,25.654,5.148,3.113,75.854,70.231,72.9739268292683,2.01031462411079,383185.0,3.11862257614657,1129528.0,9.19287425444545,80750.0,32.5132871637945,0.131032852214882,6.48252536640361,248360.0,4939863,0.762026424990844,256370.0,49.472519729425,59.796,2.85845116253759,ECU,85978873856.0,12681123,21.84,4.1,1.256,0.0,0.473,17.324,1.509,0.0,20.562,0.18,0.0,0.01,0.17,0.56,0.08
470,Ecuador_2004,24.306,4.957,2.94,77.263,71.359,74.239,1.89869977912412,2398161.0,18.0587050744567,1530700.0,11.526523806146,72500.0,29.1914962151715,0.0978176940235422,5.23031083910453,248360.0,5137160,1.38815367811746,256370.0,53.4699871154775,61.316,2.22214726388633,ECU,106398000000.0,13596390,26.74,4.98,1.493,0.0,1.136,24.659,1.499,0.0,28.786,0.16,0.0,0.02,0.22,0.48,0.1
471,Ecuador_2005,23.951,4.949,2.897,77.486,71.553,74.4471463414634,1.85977203824229,3544174.0,26.1966897849974,1590755.0,11.7580331154547,75270.0,30.3068126912546,0.0943891943664212,5.14172974714125,248360.0,5206806,1.3466218365058,256370.0,54.4737115477533,61.514,2.18216679311998,ECU,112807000000.0,13825839,26.65,4.78,1.57,0.0,0.894,26.007,1.499,0.0,29.97,0.16,0.0,0.02,0.23,0.45,0.1
472,Ecuador_2008,22.848,4.965,2.768,78.014,72.088,74.9787317073171,1.73123838679904,9939977.0,69.6642867450352,1823120.0,12.7773288057516,74120.0,29.8437751650829,0.0837515244354359,4.81156385891448,248360.0,5407152,1.21274613235754,256370.0,57.4504630375262,62.104,2.04894935123394,ECU,130681000000.0,14535740,26.76,4.98,2.222,0.0,0.931,24.915,1.506,0.0,29.573,0.2,0.0,0.02,0.22,0.42,0.09
473,Ecuador_2009,22.487,4.968,2.728,78.2,72.297,75.176512195122,1.6956502589965,11684479.0,80.5137495502123,1906478.0,13.1368880217072,74450.0,29.9766468030279,0.085168533782347,4.97664680302786,248360.0,5471176,1.17710624741115,256370.0,58.4329280077307,62.3,2.01075107451707,ECU,132344000000.0,14774412,27.18,5.22,2.11,0.0,1.099,27.975,1.319,0.0,32.503,0.18,0.0,0.02,0.25,0.36,0.1
474,Ecuador_2010,22.135,4.964,2.69,78.409,72.533,75.3993414634146,1.66749191939898,13241758.0,89.735548395736,2013223.0,13.6430276061463,75344.0,30.3366081494605,0.0812798547940883,4.82928007730713,248360.0,5534397,1.14890329505409,256370.0,59.4154614269609,62.495,1.98000768839974,ECU,137955000000.0,15011114,27.69,5.5,2.088,0.0,1.158,30.335,1.246,0.0,34.826,0.17,0.0,0.02,0.27,0.34,0.1
475,Ecuador_2012,21.461,4.941,2.622,78.894,73.081,75.9166097560976,1.62270571119805,15332715.0,100.565599366831,2210608.0,14.4991358989658,73460.7,29.5783137381221,0.0758010979713942,4.65332581736189,248360.0,5658731,1.0986789095109,256370.0,61.3886334353358,62.885,1.93328213728224,ECU,158296000000.0,15474099,27.84,5.45,2.353,0.0,1.4,32.152,1.249,0.0,37.154,0.17,0.0,0.02,0.28,0.34,0.11
476,Ecuador_2013,21.134,4.927,2.59,79.151,73.375,76.1925609756098,1.59920802335189,16456740.0,106.225532949865,2308672.0,14.902095652385,75069.0,30.2258817845064,0.0740950451141292,4.62191979384764,248360.0,5718504,1.05075705926117,256370.0,62.3782573683363,63.088,1.92150016320961,ECU,166128000000.0,15707473,28.27,5.4,2.612,0.0,1.59,33.962,1.198,0.0,39.362,0.18,0.0,0.02,0.29,0.32,0.11
477,Australia_1992,14.9,6.9,1.849,80.4,74.3,77.2756097560976,1.27457757809254,291459.0,1.68262799845788,8046029.0,46.4506969138167,4629740.0,60.2650247972612,2.64406387410322,5.9487393098421,7682300.0,2523464,1.27456152353788,7741220.0,2.24984705101337,85.4,1.27458032278247,AUS,477843000000.0,17402180,138.9,78.2,2.942,151.004,34.186,88.475,7.35,2.375,286.332,0.55,1.79,0.86,0.96,3.1,1.27
478,Australia_1993,15.1,7.1,1.888,80.4,74.5,77.3780487804878,1.21339077499647,497000.0,2.83537202477054,8257000.0,47.1059694336627,4661780.0,60.6820873957018,2.69791368962561,6.14399333532926,7682300.0,2525228,0.0698794884608654,7741220.0,2.2773127839319,85.566,1.40758349785109,AUS,500841000000.0,17603210,137.46,77.92,3.03,151.373,35.973,91.155,7.197,2.597,291.325,0.55,1.77,0.88,0.99,3.08,1.28
479,Australia_1994,14.7,6.9,1.859,80.9,75.0,77.8780487804878,0.9783366810892,690000.0,3.89287946646564,8540000.0,48.1814357153863,4602860.0,59.9151295835882,2.62070526971189,6.02684092003697,7682300.0,2517901,-0.290573774945867,7741220.0,2.29970191218776,85.748,1.19080903850266,AUS,527346000000.0,17798526,138.45,77.71,3.56,154.669,37.837,93.923,7.03,3.065,300.084,0.6,1.8,0.92,1.02,2.97,1.31
480,Australia_1998,13.6,7.0,1.778,81.4,75.7,78.4804878048781,1.11872568961022,4578000.0,24.6613747601334,9350000.0,50.3678143309845,4622000.0,60.1642737201099,2.15321056326619,5.18998216679901,7682300.0,2499054,-0.505551716230878,7741220.0,2.41034585996381,86.504,1.37453493140751,AUS,634305000000.0,18587028,136.0,75.55,3.524,180.054,44.09,100.518,6.996,3.515,338.697,0.54,2.06,0.98,1.02,3.02,1.4
481,Australia_2001,13.0,6.7,1.756,82.0,76.6,79.2341463414634,1.19227232344832,8562000.0,44.456266679862,10050000.0,52.1823732927602,4555000.0,59.2921390729339,2.46979585443534,6.15753094776304,7682300.0,2458288,-0.491936084883757,7741220.0,2.49313356677037,87.165,1.44268462269671,AUS,713626000000.0,19194676,167.17,109.86,3.574,191.835,49.769,103.536,8.248,3.493,360.455,0.48,2.12,1.04,1.0,3.03,1.42
482,Australia_2002,12.7,6.6,1.739,82.4,77.0,79.6341463414634,1.34835834227145,11132000.0,57.1245096218519,10060000.0,51.6234788713465,4557000.0,59.3181729429988,2.56565188275898,6.48334483162594,7682300.0,2450309,-0.325103365692849,7741220.0,2.52697759785481,87.378,1.59242626572695,AUS,746683000000.0,19401366,161.55,103.77,3.541,194.077,51.353,106.127,8.131,3.884,367.113,0.45,2.05,1.04,1.02,2.83,1.41
483,Australia_2003,12.8,6.8,1.756,82.6,77.4,79.9365853658537,1.22056378534358,12670000.0,64.2670098974746,10400000.0,52.7527153065301,4470000.0,58.1856995951733,2.43234578706861,6.2219647761738,7682300.0,2448368,-0.0792458903323322,7741220.0,2.55800997097223,87.541,1.4069362123607,AUS,773869000000.0,19624162,123.59,65.19,3.622,197.462,50.233,110.743,7.236,3.937,373.233,0.43,1.93,0.99,1.04,2.51,1.36
484,Australia_2004,12.6,6.6,1.748,82.8,77.8,80.2390243902439,1.23399666342628,14347000.0,71.903538298595,10460000.0,52.4228766016103,4395000.0,57.2094294677375,2.3643656322567,6.1231662392773,7682300.0,2448129,-0.009762080940303,7741220.0,2.58977129245148,87.695,1.40975993796353,AUS,809420000000.0,19879654,140.73,85.42,3.591,204.293,53.059,114.938,6.93,3.955,386.766,0.4,1.87,1.01,1.04,2.23,1.35
485,Australia_2006,12.8,6.4,1.807,83.3,78.5,80.8414634146341,1.31978955436191,18420000.0,89.7628623066931,10120000.0,49.3159699535143,4451490.0,57.9447561277222,2.4222841116363,6.43062624474441,7682300.0,2447376,0.0693227327837636,7741220.0,2.65477786600367,88.0,1.49152573409895,AUS,868839000000.0,20526300,142.45,84.75,3.937,206.942,56.509,118.868,7.137,3.902,397.295,0.38,1.69,1.02,1.06,2.14,1.3
486,Australia_2007,12.9,6.4,1.908,83.5,78.7,81.0414634146342,1.47522794532757,19760000.0,94.7014037422295,9940000.0,47.6382567407774,4349250.0,56.6139046900017,2.30530633542533,6.21103055074652,7682300.0,2452701,0.217343608934994,7741220.0,2.69423219608711,88.15,1.64553820402891,AUS,913876000000.0,20916340,137.7,77.96,3.994,204.714,61.4,120.161,7.549,4.108,401.926,0.36,1.6,1.08,1.07,2.17,1.28
487,Australia_2008,14.1,6.7,1.959,83.7,79.0,81.2926829268293,0.624678435014185,21260000.0,100.064604268965,9760000.0,45.937466494125,4254490.0,55.3804199263241,2.11930323224952,5.74567512333546,7682300.0,2437246,-0.632115295369021,7741220.0,2.71111516082423,88.298,0.792431109636427,AUS,942109000000.0,21332292,120.7,61.63,3.915,207.416,62.615,123.968,7.583,4.156,409.653,0.34,1.57,1.07,1.11,2.09,1.28
488,Australia_2009,14.0,6.7,1.963,83.7,79.2,81.3951219512195,2.00402174031569,22120000.0,102.194053664352,9370000.0,43.2892532927206,4172880.0,54.3181078583237,2.0696779172863,5.72471785793317,7682300.0,2455345,0.739856757277399,7741220.0,2.76599455892116,88.445,2.1703666679718,AUS,964938000000.0,21750852,125.88,66.88,3.775,203.142,62.222,120.643,7.854,3.685,401.321,0.32,1.55,1.08,1.1,2.14,1.27
489,Australia_2010,13.9,6.5,1.888,83.9,79.3,81.5439024390244,2.0610451296841,22200000.0,100.739011404518,10709000.0,48.5952285194138,4090290.0,53.2430391939914,2.17184453039642,6.13240826315036,7682300.0,2475023,0.798240800206509,7741220.0,2.82359449643987,88.59,2.22485410716343,AUS,994068000000.0,22154688,115.16,54.38,3.544,200.253,64.172,124.384,8.179,4.001,404.533,0.28,1.43,1.03,1.1,2.23,1.21
490,Australia_2013,13.6,6.5,1.927,84.4,79.9,82.0951219512195,1.70384404104519,24338000.0,105.585694973435,10471000.0,45.4264036513614,4054740.0,52.7802871535868,2.07327967470373,6.13266860185101,7682300.0,2496220,0.43741519433632,7741220.0,2.9579552998451,89.015,1.86124676603138,AUS,1087110000000.0,23254912,127.03,64.44,3.255,174.256,68.821,134.566,8.743,3.53,393.171,0.23,1.16,1.05,1.16,2.36,1.11
491,Algeria_1992,30.795,5.994,4.503,68.594,65.488,67.0031219512195,2.46168466819908,4781.0,0.0177774221384421,883120.0,3.28374755049173,386220.0,16.2158757882892,0.2699520701215,3.04819165819947,2381740.0,12674714,0.807673436245311,2381740.0,11.2916031976622,52.871,3.95948557906467,DZA,127983000000.0,27028330,54.14,4.87,2.998,2.378,31.932,28.678,13.898,0.0,79.883,0.56,0.03,0.81,0.31,5.86,0.35
492,Algeria_1994,27.795,5.741,3.971,69.038,65.881,67.421,2.23524731794854,4781.0,0.016979454185661,1068094.0,3.7932761219367,388620.0,16.316642454676,0.26753028316374,3.16281374121441,2381740.0,12828866,0.533431387995439,2381740.0,11.8222643949382,54.439,3.68213384217933,DZA,134280000000.0,28213778,58.29,4.37,2.821,2.286,37.386,30.45,13.204,1.42e-14,86.147,0.48,0.03,0.91,0.33,5.57,0.38
493,Algeria_1996,24.803,5.528,3.449,69.457,66.316,67.8481951219512,1.93817441899782,4691.0,0.0160017940020255,1176316.0,4.01261272932991,396490.0,16.6470731482026,0.256485800684779,3.15693568567518,2381740.0,12899683,0.185556450079417,2381740.0,12.3084228337266,55.997,3.33728059283413,DZA,156579000000.0,29266414,65.7,4.38,3.006,1.407,50.567,27.407,14.4,0.0,96.786,0.47,0.02,1.15,0.29,6.07,0.4
494,Algeria_1998,22.143,5.357,2.987,69.9,66.791,68.3075853658537,1.66228249629071,17400.0,0.0573397027417539,1400343.0,4.61466961818942,396900.0,16.6642874537103,0.252096968950815,3.21193749107795,2381740.0,12883471,-0.135112928724033,2381740.0,12.7408810365531,57.544,3.0094248664209,DZA,179963000000.0,30192750,68.78,4.82,3.446,2.11,54.641,33.09,13.333,0.001,106.621,0.53,0.02,1.22,0.34,5.76,0.44
495,Algeria_1999,21.054,5.3,2.794,70.118,67.01,68.5260975609756,1.55308281030834,18000.0,0.0584028096942824,1477000.0,4.79227499546973,398260.0,16.7213885646628,0.248568847259943,3.21655596328734,2381740.0,12848115,-0.274806397478035,2381740.0,12.9403020480825,58.313,2.88059914720505,DZA,193180000000.0,30623406,71.37,4.76,3.435,2.173,50.92,22.188,12.952,0.0,91.668,0.5,0.02,1.1,0.22,5.78,0.37
