,Country,Year,Data.Health.Birth Rate,Data.Health.Death Rate,Data.Health.Fertility Rate,"Data.Health.Life Expectancy at Birth, Female","Data.Health.Life Expectancy at Birth, Male","Data.Health.Life Expectancy at Birth, Total",Data.Health.Population Growth,Data.Health.Total Population,Data.Infrastructure.Mobile Cellular Subscriptions,Data.Infrastructure.Mobile Cellular Subscriptions per 100 People,Data.Infrastructure.Telephone Lines,Data.Infrastructure.Telephone Lines per 100 People,Data.Rural Development.Agricultural Land,Data.Rural Development.Agricultural Land Percent,Data.Rural Development.Arable Land,Data.Rural Development.Arable Land Percent,Data.Rural Development.Land Area,Data.Rural Development.Rural Population,Data.Rural Development.Rural Population Growth,Data.Rural Development.Surface Area,Data.Urban Development.Population Density,Data.Urban Development.Urban Population Percent,Data.Urban Development.Urban Population Percent Growth,Country_Year
3967,Puerto Rico,2003,13.7,7.28,1.8317,82.15,73.58,77.7604878048781,0.128937305848895,3823701.0,1646932.0,43.4005283119106,1276493.0,33.6385901703627,2220.0,25.0281848928974,0.0177838173016143,7.6662908680947,8870.0,218792,1.09467501825516,8870.0,431.082412626832,94.278,0.0706231082346651,Puerto Rico_2003
3968,Puerto Rico,2004,13.1,7.31,1.7624,82.22,74.12,78.0712195121951,0.0625899064015263,3826095.0,1709062.0,45.1528615941949,1212779.0,32.0412263167434,2150.0,24.23900789177,0.0169886006489645,7.32807215332582,8870.0,220995,1.00185700193445,8870.0,431.352311161218,94.224,0.0052981903363769,Puerto Rico_2004
3969,Puerto Rico,2005,13.16,7.46,1.7822,82.34,74.21,78.1758536585366,0.0204626359646878,3826878.0,1847927.0,48.97574889078,1111894.0,29.4686106849269,2150.0,24.23900789177,0.0169851246891069,7.32807215332582,8870.0,223184,0.985646652245199,8870.0,431.440586245772,94.168,-0.039007912220217,Puerto Rico_2005
3971,Puerto Rico,2007,12.41,7.29,1.7123,82.56,74.47,78.4163414634146,-0.423467205495354,3805214.0,2198845.0,58.6395726876605,1038000.0,27.6817494865676,2010.0,22.6606538895152,0.0168190277866107,7.21533258173619,8870.0,226182,0.523069386509428,8870.0,428.998196166855,94.056,-0.482985004438138,Puerto Rico_2007
3972,Puerto Rico,2008,11.86,7.44,1.6505,82.59,74.46,78.4258536585366,-0.585620757159528,3782995.0,2431512.0,65.0340521056192,1012909.0,27.0916107690403,1890.0,21.3077790304397,0.0163891308341671,6.98985343855693,8870.0,227018,0.368932457299585,8870.0,426.493235625705,93.999,-0.646252309966882,Puerto Rico_2008
3975,Puerto Rico,2011,11.3,7.833,1.664,82.141,74.412,78.182243902439,-0.514688433234332,3721208.0,2933988.0,79.0902481648642,890820.0,24.0134502493617,1900.0,21.4205186020293,0.0161237963586018,6.76437429537768,8870.0,229785,0.445755599084304,8870.0,419.527395715896,93.825,-0.577576869054649,Puerto Rico_2011
3976,Puerto Rico,2012,11.1,7.997,1.653,82.271,74.633,78.3588536585366,-0.934914774176567,3686580.0,3108372.0,83.9788910763654,826145.0,22.3199607280866,1900.0,21.4205186020293,0.0162752469768729,6.76437429537768,8870.0,229637,-0.0644287844812142,8870.0,415.623449830891,93.771,-0.992471698321286,Puerto Rico_2012
3977,Puerto Rico,2013,10.6,8.161,1.644,82.398,74.857,78.5355365853659,-0.954883330764711,3651545.0,3049697.0,82.5528248458342,706274.0,19.1182644751812,1968.0,22.1871476888388,0.0164587866231965,6.77564825253664,8870.0,229244,-0.171286279486484,8870.0,411.673618940248,93.722,-1.00715406600297,Puerto Rico_2013
3978,Thailand,1960,31.2185,8.0215,4.4245,67.4725,63.363,65.36763414634144,2.42612379704354,27825082.5,26506161.0,93.7015584956865,2419486.0,8.55531207877058,1194776.6666666665,61.37516603461114,0.1974245693212249,7.76553044265464,1603423.3333333335,13463571,1.6367023100052234,1604166.6666666665,27.168866803881567,51.091,3.3257196649344003,Thailand_1960
3979,Thailand,1961,42.573,12.791,6.147,57.575,53.013,55.2383658536585,2.97482968870954,27362310.0,0.0,0.0,37148.0,0.135763391321858,655653.3333333333,42.09219066278697,0.283140421244118,14.06108149293177,1057156.6666666667,21979596,2.60081547946286,1058643.3333333333,41.17869439745844,19.672,4.51675330200437,Thailand_1961
3980,Thailand,1962,42.447,12.468,6.151,58.128,53.517,55.7662682926829,2.99875015626936,28195264.0,0.0,0.0,40518.4,0.1425555703283192,116530.0,22.8092152909628,0.368856273167011,20.3566325432089,510890.0,22617959,2.86296682711701,513120.0,55.1885219910353,19.781,3.55129768702979,Thailand_1962
3981,Thailand,1963,42.294,12.161,6.155,58.648,53.991,56.2627073170732,3.016249059475,29058659.0,0.0,0.0,43888.8,0.1493477493347804,119800.0,23.4492747949657,0.364779393295472,20.7481062459629,510890.0,23278892,2.88027904969087,513120.0,56.8785041789818,19.89,3.5657685640198,Thailand_1963
3982,Thailand,1964,42.106,11.875,6.157,59.121,54.431,56.7188048780488,3.02525788755717,29951191.0,0.0,0.0,47259.2,0.1561399283412416,124600.0,24.3888116815753,0.3605866624803,21.1395799487169,510890.0,23960953,2.88785198517686,513120.0,58.625518213314,20.0,3.57677737731007,Thailand_1964
3983,Thailand,1965,41.865,11.61,6.151,59.545,54.84,57.1351219512195,3.02480770656886,30870998.0,0.0,0.0,50629.6,0.1629321073477028,126900.0,24.8390064397424,0.356321489833273,21.531053651471,510890.0,24662840,2.88721102855919,513120.0,60.4259194738593,20.11,3.5733089361799,Thailand_1965
3986,Thailand,1968,40.473,10.852,6.009,60.679,55.966,58.2650243902439,2.97385041157689,33774079.0,0.0,0.0,70400.0,0.2048754155760055,134600.0,26.3461801953454,0.343458662484919,22.705474759733,510890.0,26869306,2.83316830322706,513120.0,66.1083188161835,20.444,3.52319363679261,Thailand_1968
3988,Thailand,1970,38.796,10.281,5.764,61.535,56.743,59.0805609756098,2.93193791694517,35820705.0,0.0,0.0,86800.0,0.2400265447978471,139200.0,27.2465697116796,0.335001781790727,23.488422165241,510890.0,28417282,2.79086061921885,513120.0,70.1143201080467,20.668,3.4753044152511,Thailand_1970
3989,Thailand,1971,37.751,9.971,5.595,62.019,57.153,59.5266585365854,2.91048165124014,36878580.0,0.0,0.0,95000.0,0.257602109408768,142480.0,27.8885865841962,0.333526941655563,24.0756327193721,510890.0,29175013,2.63151425394785,513120.0,72.1849713245513,20.889,3.97410075209389,Thailand_1971
3990,Thailand,1972,36.605,9.654,5.397,62.533,57.571,59.9914878048781,2.88836647587311,37959301.0,0.0,0.0,119800.0,0.309548129887253,143990.0,28.1841492297755,0.327482321131256,24.332047994676,510890.0,29820068,2.18689659232561,513120.0,74.3003405821214,21.442,5.5012481183437,Thailand_1972
3991,Thailand,1973,35.403,9.339,5.181,63.063,57.987,60.4630975609756,2.85275287437874,39057780.0,0.0,0.0,144600.0,0.361494150365738,152300.0,29.8107224647184,0.336680681800143,25.7393959560766,510890.0,30462725,2.13222153717841,513120.0,76.450468789759,22.006,5.44910883528946,Thailand_1973
3993,Thailand,1975,32.988,8.752,4.721,64.126,58.804,61.4000975609756,2.69083296723542,41257648.0,0.0,0.0,194200.0,0.465386191322708,168830.0,33.0462526179804,0.354455493924423,28.6245571453738,510890.0,31700726,1.93235505226706,513120.0,80.7564211474094,23.164,5.24873994276675,Thailand_1975
3994,Thailand,1976,31.823,8.487,4.488,64.649,59.202,61.8590731707317,2.57201699862353,42332566.0,0.0,0.0,219000.0,0.517332211801193,172200.0,33.7058858071209,0.351974883828209,29.1647908551743,510890.0,32275195,1.79593957133094,513120.0,82.8604317954941,23.758,5.10400898167183,Thailand_1976
3995,Thailand,1977,30.7,8.244,4.257,65.162,59.591,62.3085609756098,2.44981714966547,43382444.0,0.0,0.0,237000.0,0.546303938063056,175480.0,34.3479026796375,0.349542317164058,29.6815361428096,510890.0,32812312,1.65048322691244,513120.0,84.9154299359941,24.365,4.9726489467766,Thailand_1977
3996,Thailand,1978,29.609,8.018,4.03,65.669,59.977,62.7535853658537,2.33742929963918,44408422.0,0.0,0.0,261000.0,0.58772635514948,179650.0,35.1641253498796,0.35518037547022,30.8735735676956,510890.0,33315198,1.52098784540179,513120.0,86.9236469690149,24.98,4.83021834888516,Thailand_1978
3997,Thailand,1979,28.547,7.803,3.808,66.178,60.372,63.2041951219512,2.23519635670017,45412214.0,0.0,0.0,296000.0,0.651807022665752,183760.0,35.9686038090391,0.354706335172295,31.5292920198086,510890.0,33783962,1.39725035725714,513120.0,88.8884378241892,25.606,4.71031828213253,Thailand_1979
3998,Thailand,1980,27.519,7.596,3.594,66.697,60.789,63.6709512195122,2.14747594418081,46397977.0,0.0,0.0,332000.0,0.715548438674384,187020.0,36.6067059445282,0.351631710149777,31.934467302159,510890.0,34222220,1.28889478640795,513120.0,90.8179392824287,26.242,4.60091893387208,Thailand_1980
4001,Thailand,1983,24.67,6.917,3.024,68.544,62.515,65.4559756097561,1.9020653108372,49247430.0,0.0,0.0,434320.0,0.881914040996657,197790.0,38.7147918338586,0.349236498229451,33.6647810683317,510890.0,35798942,1.54640163755934,513120.0,96.3953688660964,27.308,2.85502926954267,Thailand_1983
4002,Thailand,1984,23.8,6.656,2.859,69.288,63.29,66.2158536585366,1.84664687798894,50165305.0,0.0,0.0,463231.0,0.923409117117897,198980.0,38.9477186869972,0.344720320149554,33.8487737086261,510890.0,36335232,1.48695091790964,513120.0,98.1919884906731,27.569,2.79787406712902,Thailand_1984
4004,Thailand,1986,22.197,6.133,2.571,70.868,64.981,67.8527073170732,1.82610556022851,52031925.0,0.0,0.0,626498.0,1.20406461994247,205770.0,40.2767719078471,0.340041234299903,34.6317211141342,510890.0,37413556,1.46101240216675,513120.0,101.845651705847,28.095,2.76662440764073,Thailand_1986
4005,Thailand,1987,21.483,5.912,2.451,71.62,65.767,68.6221219512195,1.84955146551469,53003237.0,821.0,0.0015489620001887,798912.0,1.50728907368431,207750.0,40.6643308735736,0.336017213439247,34.8607332302453,510890.0,37970989,1.4789322142796,513120.0,103.746867231694,28.361,2.79188715214947,Thailand_1987
4008,Thailand,1990,19.702,5.612,2.179,73.282,67.238,70.1862926829268,1.58245841972345,55833321.0,39936.0,0.0715271799791383,1158014.0,2.07405538352268,213370.0,41.7643719783124,0.314883651645941,34.4124958405919,510890.0,39548416,1.20200412655668,513120.0,109.286384544618,29.167,2.5124750224977,Thailand_1990
4009,Thailand,1991,19.204,5.646,2.113,73.598,67.376,70.4111219512195,1.33329025801106,56582726.0,63223.0,0.111735514474859,1324522.0,2.34085929334688,213830.0,41.8544109299458,0.309175630739318,34.2422047798939,510890.0,39933825,0.969806628170602,513120.0,110.75324629568,29.424,2.21056031199658,Thailand_1991
4010,Thailand,1992,18.733,5.734,2.055,73.814,67.364,70.5103414634146,1.05760605999282,57184324.0,123551.0,0.216057463580404,1553160.0,2.7160590374383,215160.0,42.1147409422772,0.306202797815709,34.2735226761142,510890.0,40261767,0.817859984093734,513120.0,111.930795278827,29.593,1.63032574496449,Thailand_1992
4012,Haiti,1960,27.378499999999995,15.215,3.984,62.961,57.858,60.34726829268296,0.5043286534299095,3760416.5,1524848.5,41.2764124229171,676436.0,18.301971502179047,6845.333333333333,34.8688386624189,0.0869860507691006,15.40243990904476,15100.0,1747597,0.673889583265593,15163.333333333332,322.1833076437647,54.6575,1.69864749483106,Haiti_1960
4013,Haiti,1961,44.157,22.269,6.324,43.524,40.859,42.159,1.96354063762453,3869288.0,0.0,0.0,646598.0,17.48567852917689,11722.666666666666,47.550529635999,0.1575133149150048,24.02923156555288,21330.0,3265950,1.51906544601767,21456.666666666664,232.69299634728137,15.593,4.40444905566509,Haiti_1961
4014,Haiti,1962,43.901,21.76,6.318,44.111,41.436,42.7408780487805,1.98006610815643,3946666.0,0.0,0.0,616760.0,16.66938555617474,16600.0,60.2322206095791,0.228040579060909,32.656023222061,27560.0,3316186,1.52646421923877,27750.0,143.202685050798,15.975,4.40038636769159,Haiti_1962
4015,Haiti,1963,43.583,21.252,6.302,44.693,42.009,43.3182682926829,1.99210324681748,4026076.0,0.0,0.0,586922.0,15.853092583172582,16650.0,60.4136429608128,0.223542724975882,32.656023222061,27560.0,3367209,1.52688839378694,27750.0,146.084034833091,16.365,4.40402591477069,Haiti_1963
4017,Haiti,1965,42.734,20.243,6.233,45.833,43.135,44.4510975609756,2.00250995364682,4190472.0,0.0,0.0,527246.0,14.220506637168274,16750.0,60.7764876632801,0.214772942045669,32.656023222061,27560.0,3471052,1.51356387257049,27750.0,152.049056603774,17.168,4.39576102560645,Haiti_1965
4018,Haiti,1966,42.202,19.754,6.179,46.376,43.676,44.9930731707317,2.0002304083204,4275135.0,0.0,0.0,497408.0,13.404213664166122,16800.0,60.9579100145138,0.210519667799964,32.656023222061,27560.0,3523566,1.5015826943724,27750.0,155.121008708273,17.58,4.37176895251135,Haiti_1966
4019,Haiti,1967,41.597,19.286,6.109,46.885,44.19,45.5046341463415,2.00342867577628,4361648.0,0.0,0.0,467570.0,12.587920691163966,16850.0,61.1393323657475,0.206344024093645,32.656023222061,27560.0,3576508,1.49133604029469,27750.0,158.260087082729,18.001,4.36990244846315,Haiti_1967
4021,Haiti,1969,40.288,18.453,5.937,47.779,45.12,46.4170731707317,1.97657979477375,4538688.0,0.0,0.0,407894.0,10.95533474515966,16950.0,61.5021770682148,0.198295190151868,32.656023222061,27560.0,3682419,1.43939758308926,27750.0,164.68388969521,18.866,4.32021931181283,Haiti_1969
4022,Haiti,1970,39.66,18.095,5.847,48.166,45.533,46.8173902439024,1.9211723166957,4626727.0,0.0,0.0,378056.0,10.139041772157505,17000.0,61.6835994194485,0.194521959043618,32.656023222061,27560.0,3733306,1.37242949915118,27750.0,167.878338171263,19.31,4.24733352390254,Haiti_1970
4023,Haiti,1971,39.113,17.777,5.762,48.529,45.917,47.1911463414634,1.85033728626718,4713134.0,0.0,0.0,348218.0,9.32274879915535,17050.0,61.8650217706821,0.190955741975509,32.656023222061,27560.0,3781724,1.28858221350214,27750.0,171.013570391872,19.762,4.16416526660084,Haiti_1971
4024,Haiti,1972,38.699,17.494,5.693,48.884,46.277,47.5487073170732,1.77489563650796,4797534.0,0.0,0.0,318380.0,8.506455826153196,17100.0,62.0464441219158,0.187596377639012,32.656023222061,27560.0,3827377,1.19997218618309,27750.0,174.075979680697,20.222,4.07583470540147,Haiti_1972
4025,Haiti,1973,38.444,17.238,5.643,49.248,46.623,47.903487804878,1.71948118141379,4880740.0,0.0,0.0,288542.0,7.690162853151042,15840.0,57.4746008708273,0.157353188246045,27.866473149492,27560.0,3888827,1.59278575664281,27750.0,177.095065312046,20.323,2.21774877556424,Haiti_1973
4026,Haiti,1974,38.361,17.001,5.616,49.63,46.963,48.2639756097561,1.70344726071471,4964593.0,0.0,0.0,258704.0,6.873869880148888,15830.0,57.4383164005805,0.154695460433514,27.866473149492,27560.0,3954298,1.66955188848987,27750.0,180.137626995646,20.35,1.83622445704397,Haiti_1974
4030,Haiti,1978,39.83,16.266,5.779,51.233,48.321,49.7414878048781,1.94654800603108,5344538.0,0.0,0.0,139352.0,3.608697988140271,15850.0,57.510885341074,0.144072322060391,27.9390420899855,27560.0,4251099,1.91135512472814,27750.0,193.923730043541,20.459,2.08348955541557,Haiti_1978
4032,Haiti,1980,41.216,16.04,5.97,51.904,48.992,50.4124878048781,2.09947571876849,5569289.0,0.0,0.0,79676.0,1.9761120421359628,15950.0,57.8737300435414,0.140053784244272,28.3018867924528,27560.0,4426861,2.06552378897014,27750.0,202.078701015965,20.513,2.23114702020394,Haiti_1980
4033,Haiti,1981,41.823,15.93,6.058,52.204,49.332,50.7329756097561,2.1783917072149,5691941.0,0.0,0.0,49838.0,1.1598190691338104,16000.0,58.055152394775,0.137035854728642,28.3018867924528,27560.0,4522759,2.14314508380181,27750.0,206.529063860668,20.541,2.31485368877259,Haiti_1981
4034,Haiti,1982,42.246,15.792,6.122,52.501,49.684,51.0581463414634,2.25880647454272,5821974.0,0.0,0.0,20000.0,0.343526096131656,16000.0,58.055152394775,0.133975177491346,28.3018867924528,27560.0,4624510,2.22482135487718,27750.0,211.247242380261,20.568,2.39016282260931,Haiti_1982
4035,Haiti,1983,42.434,15.614,6.154,52.813,50.049,51.3972926829268,2.32414862918254,5958870.0,0.0,0.0,24000.0,0.40276092614875,16000.0,58.055152394775,0.130897300998344,28.3018867924528,27560.0,4731641,2.29016573911108,27750.0,216.214441219158,20.595,2.45527951610701,Haiti_1983
4037,Haiti,1985,42.02,15.112,6.106,53.523,50.82,52.1385365853659,2.33583412070839,6244898.0,0.0,0.0,28000.0,0.448366010141399,16000.0,58.055152394775,0.124901959967961,28.3018867924528,27560.0,4852473,1.13716368439732,27750.0,226.592815674891,22.297,6.62908140751727,Haiti_1985
4038,Haiti,1986,41.438,14.793,6.028,53.92,51.215,52.534512195122,2.28793131037409,6389424.0,0.0,0.0,31000.0,0.485176754586955,16000.0,58.055152394775,0.122076731799298,28.3018867924528,27560.0,4903180,1.03955023088756,27750.0,231.836865021771,23.261,6.52053006041097,Haiti_1986
4039,Haiti,1987,40.667,14.445,5.921,54.334,51.605,52.9362195121951,2.23072351388065,6533556.0,0.0,0.0,34000.0,0.52039042750992,16000.0,58.055152394775,0.119383686311099,28.3018867924528,27560.0,4948842,0.926963560634184,27750.0,237.066618287373,24.255,6.41518173984955,Haiti_1987
4040,Haiti,1988,39.8,14.09,5.799,54.751,51.982,53.3327317073171,2.17903605434438,6677487.0,0.0,0.0,37000.0,0.554100666912568,16000.0,58.055152394775,0.116810410862649,28.3018867924528,27560.0,4989619,0.820594432442908,27750.0,242.289078374456,25.277,6.30622446566135,Haiti_1988
4042,Haiti,1990,38.061,13.419,5.549,55.554,52.676,54.0799024390244,2.09068324299565,6965413.0,0.0,0.0,42200.0,0.605850650923355,15980.0,57.9825834542816,0.11198187386735,28.3018867924528,27560.0,5056542,0.619371695661066,27750.0,252.736320754717,27.405,6.09611338533869,Haiti_1990
4043,Haiti,1991,37.266,13.116,5.43,55.936,52.993,54.4286097560976,2.05616567750727,7110116.0,0.0,0.0,45000.0,0.632901066593006,15970.0,57.9462989840348,0.109702851542788,28.3018867924528,27560.0,5083022,0.522311614186152,27750.0,257.98679245283,28.51,6.00912725323478,Haiti_1991
4045,Haiti,1993,35.872,12.57,5.21,56.68,53.596,55.1003902439024,1.9764675957235,7399862.0,0.0,0.0,45010.0,0.608254586369313,15750.0,57.1480406386067,0.105407371110434,28.3018867924528,27560.0,5120705,0.31549284477802,27750.0,268.50007256894,30.8,5.8120609899353,Haiti_1993
4046,Belize,1980,41.792,6.828,5.992,71.046,67.459,69.208756097561,1.66694312242326,141308.0,0.0,0.0,3851.0,2.72525263962408,940.0,4.12099956159579,0.30429982732754,1.88513809732573,22810.0,71308,1.97998225657214,22970.0,6.19500219202104,49.537,1.34905901824992,Belize_1980
4047,Belize,1981,41.365,6.621,5.849,71.441,67.781,69.5663658536585,1.99194560640507,144151.0,0.0,0.0,3870.0,2.68468480967874,960.0,4.20868040333187,0.312172652288226,1.97281893906181,22810.0,72978,2.31495027747392,22970.0,6.31964050854888,49.374,1.66182909658097,Belize_1981
4049,Belize,1983,40.288,6.195,5.51,72.185,68.435,70.2642682926829,2.62968902144714,151498.0,0.0,0.0,5229.0,3.45153071327674,970.0,4.25252082419991,0.303634371410844,2.01665935992986,22810.0,77276,3.00419926172711,22970.0,6.64173608066637,48.992,2.24125349540488,Belize_1983
4051,Belize,1985,39.142,5.813,5.17,72.85,69.01,70.8831707317073,2.86075391281258,160342.0,0.0,0.0,6079.0,3.79127115789999,970.0,4.25252082419991,0.2868867795088,2.01665935992986,22810.0,82400,3.23376596919804,22970.0,7.02946076282332,48.61,2.46791411253398,Belize_1985
4052,Belize,1986,38.588,5.659,5.019,73.125,69.224,71.1269268292683,2.81272193298772,164916.0,0.0,0.0,7000.0,4.24458512212278,1010.0,4.42788250767207,0.260738800358971,1.88513809732573,22810.0,85065,3.1830233218675,22970.0,7.22998684787374,48.419,2.41974377181091,Belize_1986
4053,Belize,1987,38.055,5.543,4.886,73.334,69.36,71.2985365853659,2.76939211587876,169547.0,0.0,0.0,8000.0,4.71845564946593,1030.0,4.51556334940815,0.259515060720626,1.92897851819377,22810.0,87778,3.13952296331117,22970.0,7.43301183691363,48.228,2.37358006109806,Belize_1987
4054,Belize,1988,37.53,5.466,4.771,73.466,69.409,71.3880243902439,2.73608751211305,174250.0,0.0,0.0,10000.0,5.73888091822095,1120.0,4.91012713722052,0.281205164992826,2.14818062253398,22810.0,90546,3.10471090972556,22970.0,7.63919333625603,48.037,2.33885674036344,Belize_1988
4055,Belize,1989,37.001,5.426,4.671,73.521,69.369,71.3943658536585,2.63694786011915,178906.0,0.0,0.0,12250.0,6.84717114015181,1150.0,5.04164839982464,0.279476373067421,2.19202104340202,22810.0,93307,3.00371229697445,22970.0,7.84331433581762,47.846,2.23868347577217,Belize_1989
4057,Belize,1991,35.901,5.442,4.508,73.439,69.031,71.181243902439,2.25610777019535,187552.0,0.0,0.0,17320.0,9.23477222317011,1260.0,5.52389302937308,0.277256440880396,2.2797018851381,22810.0,98530,2.61795594236459,22970.0,8.2223586146427,47.465,1.85713306554697,Belize_1991
4058,Belize,1992,35.304,5.486,4.436,73.336,68.74,70.9819512195122,2.01421356144677,191368.0,0.0,0.0,21276.0,11.1178462438861,1300.0,5.69925471284524,0.282178838677313,2.36738272687418,22810.0,100839,2.31641152364427,22970.0,8.38965366067514,47.306,1.67867111675503,Belize_1992
