Country_Year,Data.Rural Development.Agricultural Land,Data.Rural Development.Agricultural Land Percent,Data.Rural Development.Arable Land,Data.Rural Development.Arable Land Percent,Data.Rural Development.Land Area,Data.Rural Development.Rural Population,Data.Rural Development.Rural Population Growth,Data.Rural Development.Surface Area,Emissions.Production.CH4,Emissions.Production.N2O,Emissions.Production.CO2.Cement,Emissions.Production.CO2.Coal,Emissions.Production.CO2.Gas,Emissions.Production.CO2.Oil,Emissions.Production.CO2.Flaring,Emissions.Production.CO2.Other,Emissions.Production.CO2.Total,Emissions.Global Share.CO2.Cement,Emissions.Global Share.CO2.Coal,Emissions.Global Share.CO2.Gas,Emissions.Global Share.CO2.Oil,Emissions.Global Share.CO2.Flaring,Emissions.Global Share.CO2.Total
Malaysia_2011,78700.0,23.9537361132248,0.0636585975268281,5.47861817075027,328550.0,8224875,-1.10488140923036,330800.0,34.05,13.22,8.105,55.544,64.784,71.753,16.807,0.001,216.994,0.6,0.38,1.02,0.63,4.74,0.63
Iceland_1992,19010.0,18.9625935162095,0.527546868272323,1.35660847880299,100250.0,23377,-0.826450984989342,103000.0,0.52,0.37,0.045,0.243,0.0,1.898,0.068,0.001,2.255,0.01,0.0,0.0,0.02,0.03,0.01
Iceland_1993,19010.0,18.9625935162095,0.520959024274392,1.35660847880299,100250.0,23203,-0.747105235467085,103000.0,0.53,0.38,0.039,0.298,0.0,1.988,0.085,0.001,2.411,0.01,0.0,0.0,0.02,0.04,0.01
Iceland_1994,19000.0,18.9526184538653,0.511896862261826,1.34663341645885,100250.0,22978,-0.974434422605684,103000.0,0.54,0.37,0.037,0.293,0.0,1.964,0.07,0.001,2.365,0.01,0.0,0.0,0.02,0.03,0.01
Iceland_1996,18990.0,18.9426433915212,0.504733276504105,1.34663341645885,100250.0,22387,-1.46771285634854,103000.0,0.56,0.38,0.041,0.281,0.0,2.118,0.081,0.002,2.523,0.01,0.0,0.0,0.02,0.03,0.01
Iceland_1997,18970.0,18.9226932668329,0.498296865935831,1.33665835411471,100250.0,22059,-1.47597513635495,103000.0,0.57,0.38,0.045,0.32,0.0,2.184,0.067,0.003,2.619,0.01,0.0,0.0,0.02,0.03,0.01
Iceland_1998,18950.0,18.9027431421446,0.490543212062199,1.32668329177057,100250.0,21799,-1.18565846989167,103000.0,0.58,0.38,0.053,0.284,0.0,2.215,0.084,0.002,2.638,0.01,0.0,0.0,0.02,0.04,0.01
Iceland_1999,18910.0,18.8628428927681,0.474371184504848,1.29675810473815,100250.0,21592,-0.954122146757456,103000.0,0.58,0.39,0.06,0.358,0.0,2.309,0.111,0.002,2.84,0.01,0.0,0.0,0.02,0.05,0.01
Iceland_2000,18890.0,18.8428927680798,0.465064297843039,1.28678304239402,100250.0,21450,-0.659823034167753,103000.0,0.58,0.38,0.064,0.466,0.0,2.248,0.153,0.001,2.932,0.01,0.01,0.0,0.02,0.06,0.01
Iceland_2001,18890.0,18.8428927680798,0.458740065077079,1.28678304239402,100250.0,21369,-0.378337170969953,103000.0,0.58,0.35,0.058,0.502,0.0,2.159,0.144,4.44e-16,2.863,0.01,0.01,0.0,0.02,0.05,0.01
Iceland_2003,18870.0,18.8229426433915,0.448659759393162,1.28678304239402,100250.0,21098,-0.863640659091754,103000.0,0.57,0.36,0.032,0.51,0.0,2.303,0.136,0.004,2.985,0.0,0.0,0.0,0.02,0.05,0.01
Iceland_2005,18840.0,18.7930174563591,0.441668892130077,1.28678304239402,100250.0,20696,-0.870762964709468,103000.0,0.57,0.35,0.054,0.484,0.0,2.315,0.118,0.005,2.976,0.01,0.0,0.0,0.02,0.04,0.01
Iceland_2006,18820.0,18.7730673316708,0.434732790984518,1.28678304239402,100250.0,20662,-0.164418045647436,103000.0,0.61,0.38,0.061,0.515,0.0,2.445,0.127,0.005,3.153,0.01,0.0,0.0,0.02,0.04,0.01
Iceland_2009,18760.0,18.713216957606,0.393807456507905,1.24688279301746,100250.0,20965,0.104991896635192,103000.0,0.6,0.35,0.028,0.622,0.0,2.904,0.17,0.004,3.728,0.0,0.0,0.0,0.03,0.05,0.01
Iceland_2011,15910.0,15.8703241895262,0.386742589791882,1.22693266832918,100250.0,20278,-1.90016707487805,103000.0,0.57,0.35,0.02,0.639,0.0,2.66,0.18,0.002,3.501,0.0,0.0,0.0,0.02,0.05,0.01
Iceland_2012,15910.0,15.8703241895262,0.385563016043183,1.22693266832918,100250.0,19989,-1.43544322818783,103000.0,0.54,0.36,0.0,0.659,0.0,2.662,0.172,0.004,3.497,0.0,0.0,0.0,0.02,0.05,0.01
Iceland_2013,18722.0,18.6753117206983,0.377904438818144,1.20897755610973,100250.0,19756,-1.17248795701313,103000.0,0.54,0.35,0.0,0.661,0.0,2.645,0.173,0.004,3.483,0.0,0.0,0.0,0.02,0.05,0.01
Poland_1992,187530.0,61.2262888112573,0.375462206133824,46.8836723366744,306290.0,14795540,0.238423333853067,312690.0,41.84,22.79,5.538,293.86,16.611,41.541,2.828,4.363,364.741,1.04,3.48,0.42,0.45,1.19,1.62
Poland_1993,187430.0,61.1936400143655,0.373712971703148,46.8085801038232,306290.0,14824105,0.192878806317105,312690.0,41.17,23.34,5.147,293.178,16.836,43.173,2.687,4.421,365.442,0.93,3.44,0.41,0.47,1.15,1.6
Poland_1994,187150.0,61.1022233830683,0.371931261590839,46.7041039537693,306290.0,14844565,0.137923292438748,312690.0,40.04,23.55,6.643,283.683,18.124,45.951,1.722,4.388,360.511,1.12,3.31,0.44,0.5,0.73,1.57
Poland_1995,187070.0,61.0761043455549,0.371017541813158,46.6877795553234,306290.0,14858578,0.0943536583963714,312690.0,39.06,24.02,6.666,282.565,19.091,46.828,2.911,4.816,362.877,1.06,3.2,0.45,0.5,1.24,1.55
Poland_1996,186220.0,60.7985895719743,0.368182426126826,46.3939403832969,306290.0,14861776,0.0215206051202707,312690.0,38.3,24.01,6.219,293.186,19.81,51.09,2.493,4.765,377.563,0.97,3.24,0.45,0.53,1.05,1.56
Poland_1998,184570.0,60.259884423259,0.362383524201765,45.7279049267035,306290.0,14848040,-0.0516096550797515,312690.0,36.64,23.03,6.334,251.777,20.625,52.886,2.704,5.02,339.346,0.97,2.87,0.46,0.54,1.17,1.4
Poland_2000,184350.0,60.188057070097,0.363991240516653,45.9433869861896,306290.0,14817709,-0.125642226510531,312690.0,34.39,22.97,6.114,228.827,21.838,52.815,3.375,4.723,317.692,0.85,2.54,0.46,0.51,1.25,1.26
Poland_2001,184130.0,60.1162297169349,0.36574755462356,45.6854614907441,306290.0,14646934,-1.15919892400365,312690.0,33.59,22.8,4.957,226.152,22.635,52.749,2.862,4.468,313.823,0.66,2.5,0.47,0.51,1.05,1.23
Poland_2002,177880.0,58.0756799111953,0.355155119436596,44.350125697868,306290.0,14625682,-0.145200577453248,312690.0,33.37,22.32,4.67,219.897,22.422,52.145,3.004,4.446,306.584,0.59,2.33,0.46,0.5,1.05,1.18
Poland_2004,161690.0,52.7984587251829,0.329463202962368,41.101750261233,306240.0,14641519,0.222560481287494,312690.0,32.68,23.04,5.07,226.424,26.563,58.807,2.704,4.845,324.413,0.56,2.08,0.5,0.53,0.87,1.13
Poland_2005,163270.0,53.6542885310549,0.330258411886034,41.4393690437069,304300.0,14675719,0.233309942181831,312690.0,32.98,23.85,5.057,222.638,27.401,60.416,3.376,4.497,323.385,0.53,1.92,0.51,0.54,1.02,1.09
Poland_2007,159570.0,52.4435534229467,0.324268200109871,40.6481085877674,304270.0,14745032,0.224163764307143,312680.0,33.09,25.17,7.05,227.707,27.911,65.993,3.603,4.442,336.706,0.63,1.78,0.49,0.59,1.03,1.07
Poland_2008,161770.0,53.1700903861956,0.327959505316816,41.0912078882498,304250.0,14779722,0.234989364945632,312680.0,32.75,24.05,6.693,220.472,28.134,67.207,3.568,4.38,330.454,0.59,1.67,0.48,0.6,0.98,1.03
Poland_2009,161540.0,53.099730458221,0.329724583319115,41.3220695549274,304220.0,14824820,0.304669701592825,312680.0,32.42,20.78,5.757,209.074,27.273,67.906,2.865,3.965,316.84,0.49,1.6,0.47,0.62,0.78,1.0
Hungary_1992,64600.0,71.8816067653277,0.487400466577978,56.2590408367642,89870.0,3556728,0.359571077020473,93030.0,10.43,5.5,0.859,20.644,17.576,21.705,0.44,0.861,62.085,0.16,0.24,0.44,0.24,0.19,0.28
Hungary_1994,61300.0,68.2172267972401,0.458410760951243,52.8377476073893,89860.0,3577385,0.25144902838023,93030.0,9.42,6.88,1.181,18.683,19.412,21.157,0.487,0.867,61.787,0.2,0.22,0.47,0.23,0.21,0.27
Hungary_1995,61220.0,68.1281994213221,0.4591353579182,52.848876029379,89860.0,3585524,0.227254136630357,93030.0,8.8,6.12,1.186,18.389,20.911,19.759,0.264,0.882,61.391,0.19,0.21,0.5,0.21,0.11,0.26
Hungary_1996,61790.0,68.7625194747385,0.465293473257001,53.4831960827955,89860.0,3593550,0.223594389577135,93030.0,8.97,7.14,1.111,18.875,23.529,18.46,0.259,0.791,63.025,0.17,0.21,0.53,0.19,0.11,0.26
Hungary_1997,61840.0,68.8181615846873,0.466578309995366,53.5388381927443,89860.0,3600375,0.189743486278969,93030.0,8.85,7.02,1.174,18.318,22.436,18.685,0.211,0.8,61.624,0.18,0.2,0.51,0.19,0.09,0.25
Hungary_2000,61860.0,68.8864142538976,0.470328292078265,53.619153674833,89800.0,3613643,0.0771818370882509,93030.0,8.77,6.94,1.353,16.473,22.206,17.461,0.189,0.683,58.365,0.19,0.18,0.47,0.17,0.07,0.23
Hungary_2001,58540.0,65.32024101763,0.450691711885187,51.3501450569069,89620.0,3617236,0.099379350579973,93030.0,8.66,7.46,1.357,15.9,24.647,17.238,0.144,0.682,59.968,0.18,0.18,0.52,0.17,0.05,0.24
Hungary_2003,58490.0,65.264449899576,0.453408577238141,51.3947779513501,89620.0,3547284,-1.45490847071168,93030.0,8.87,6.28,1.412,16.162,27.227,16.056,0.146,0.753,61.756,0.17,0.16,0.53,0.15,0.05,0.23
Hungary_2004,58650.0,65.4429814773488,0.4538206625525,51.2943539388529,89620.0,3495810,-1.46171317587488,93030.0,8.45,7.24,1.289,15.477,26.815,15.604,0.118,0.829,60.132,0.14,0.14,0.51,0.14,0.04,0.21
Hungary_2005,58640.0,65.431823253738,0.454925653592023,51.3055121624637,89620.0,3446941,-1.40779374351064,93030.0,8.38,6.94,1.199,13.598,28.025,16.404,0.113,0.939,60.278,0.12,0.12,0.52,0.15,0.03,0.2
Hungary_2006,58630.0,65.4279656288361,0.456128715339893,51.3447159915188,89610.0,3393894,-1.55092363160308,93030.0,8.25,6.73,1.296,13.617,26.512,17.173,0.117,0.927,59.642,0.12,0.11,0.48,0.15,0.04,0.2
Hungary_2008,58070.0,64.8030353755161,0.45665279073329,51.2442807722352,89610.0,3281402,-1.69063088017333,93030.0,8.04,5.68,1.261,13.064,24.617,17.239,0.18,0.887,57.248,0.11,0.1,0.42,0.15,0.05,0.18
Hungary_2009,57900.0,64.6133244057583,0.456755741175599,51.1661644905703,89610.0,3225270,-1.72541024208392,93030.0,8.02,5.15,0.973,11.189,21.364,17.171,0.18,0.594,51.471,0.08,0.09,0.37,0.16,0.05,0.16
Hungary_2010,57830.0,63.8793770020987,0.457463844392451,50.6461946316138,90530.0,3170565,-1.7106862227584,93030.0,7.98,5.0,0.735,11.672,22.918,15.972,0.188,0.584,52.069,0.06,0.08,0.37,0.14,0.05,0.16
Hungary_2012,53370.0,58.9528333149232,0.440746121509343,48.5474428366287,90530.0,3056534,-1.86608395128037,93030.0,7.66,5.16,0.678,11.456,19.572,14.345,0.15,0.557,46.758,0.05,0.08,0.3,0.12,0.04,0.13
Hungary_2013,53380.0,58.9638793770021,0.443229793428909,48.5695349607865,90530.0,2992775,-2.1080543623764,93030.0,7.48,5.55,0.516,10.166,18.365,13.845,0.151,0.547,43.59,0.04,0.07,0.28,0.12,0.04,0.12
Myanmar_1992,104160.0,15.9378155889464,0.223316197854972,14.618845059216,653540.0,32204870,1.34888195793076,676590.0,48.15,15.85,0.189,0.121,1.616,2.906,0.011,0.0,4.842,0.04,0.0,0.04,0.03,0.0,0.02
Myanmar_1993,103980.0,15.9102732809009,0.219563979651711,14.5882424947211,653540.0,32611977,1.25619301881153,676590.0,50.04,16.1,0.162,0.051,1.993,3.081,0.015,0.001,5.303,0.03,0.0,0.05,0.03,0.01,0.02
Myanmar_1994,104460.0,15.9837194356887,0.217444057357652,14.6570982648346,653540.0,33001647,1.18778557734232,676590.0,51.33,16.61,0.191,0.04,2.492,3.451,0.022,0.0,6.196,0.03,0.0,0.06,0.04,0.01,0.03
Myanmar_1995,104210.0,15.9454662300701,0.213354978845655,14.5882424947211,653540.0,33382297,1.14682602150404,676590.0,52.92,16.86,0.209,0.066,2.788,3.829,0.015,8.88e-16,6.907,0.03,0.0,0.07,0.04,0.01,0.03
Myanmar_1996,104500.0,15.9898399485877,0.210457291928222,14.5974232640695,653540.0,33759415,1.12336118515569,676590.0,53.36,14.87,0.204,0.048,3.026,3.909,0.015,0.001,7.203,0.03,0.0,0.07,0.04,0.01,0.03
Myanmar_1997,105040.0,16.0724668727239,0.207493383389762,14.6020136487438,653540.0,34138354,1.1162161585828,676590.0,51.65,14.68,0.209,0.051,3.27,3.889,0.026,8.88e-16,7.445,0.03,0.0,0.07,0.04,0.01,0.03
Myanmar_1998,105190.0,16.0954187960951,0.204845422495559,14.6264957003397,653540.0,34512098,1.08884262703976,676590.0,55.38,15.93,0.147,0.055,3.15,4.673,0.011,0.0,8.036,0.02,0.0,0.07,0.05,0.0,0.03
Myanmar_2002,109390.0,16.7380726504881,0.204318700112568,15.2859809652049,653540.0,35537285,0.426065468201987,676590.0,54.1,15.37,0.188,1.235,2.301,5.412,0.018,0.0,9.154,0.02,0.01,0.05,0.05,0.01,0.04
Myanmar_2003,109250.0,16.7166508553417,0.200197668300071,15.0901245524375,653540.0,35621348,0.236269404179158,676590.0,58.63,19.18,0.227,0.601,3.057,5.887,0.007,1.78e-15,9.779,0.03,0.01,0.06,0.06,0.0,0.04
Myanmar_2004,109820.0,16.8038681641522,0.198700401346168,15.0732931419653,653540.0,35655392,0.0955262616916569,676590.0,65.04,24.18,0.206,0.729,5.157,6.267,0.011,1.78e-15,12.37,0.02,0.01,0.1,0.06,0.0,0.04
Myanmar_2005,110820.0,16.9599951026905,0.198736168693484,15.1694163019191,653420.0,35663240,0.0220082741678943,676590.0,62.9,19.86,0.214,0.586,5.456,5.262,0.011,0.0,11.529,0.02,0.01,0.1,0.05,0.0,0.04
Myanmar_2006,112630.0,17.2385820986899,0.200454275341553,15.3958001714216,653360.0,35663651,0.001152440529073,676590.0,66.38,20.03,0.223,0.952,6.135,5.454,0.015,0.0,12.779,0.02,0.01,0.11,0.05,0.0,0.04
Myanmar_2007,115970.0,17.7467978637122,0.204672983621607,15.8170994842916,653470.0,35660119,-0.009904131547975,676590.0,71.12,24.56,0.234,0.821,6.167,5.558,0.015,0.0,12.794,0.02,0.01,0.11,0.05,0.0,0.04
Myanmar_2008,119840.0,18.337617823479,0.208090037806991,16.1846615252785,653520.0,35648890,-0.0314939171088861,676590.0,67.08,19.8,0.258,0.649,3.649,5.155,0.011,1.78e-15,9.722,0.02,0.0,0.06,0.05,0.0,0.03
Myanmar_2010,124410.0,19.04331853666,0.209427578201139,16.5222715444666,653300.0,35624271,-0.0330618772879108,676590.0,73.72,25.12,0.204,1.231,4.141,7.495,0.011,0.001,13.083,0.02,0.01,0.07,0.07,0.0,0.04
Myanmar_2013,125930.0,19.2762785286779,0.204934648291516,16.5623230112201,653290.0,35654557,0.0617503011467208,676590.0,69.33,23.67,0.429,1.143,4.203,7.152,0.011,0.0,12.938,0.03,0.01,0.06,0.06,0.0,0.04
Mexico_1992,1061540.0,54.6073715887754,0.254988918318827,11.528588698269,1943950.0,24770944,0.685706722739102,1964380.0,94.58,37.7,11.751,14.806,55.612,248.72,1.891,0.0,332.78,2.2,0.18,1.4,2.71,0.8,1.47
Mexico_1994,1061800.0,54.620746418375,0.24569623531046,11.5841456827593,1943950.0,25114981,0.680627282086841,1964380.0,102.87,38.45,13.836,20.247,56.902,258.052,2.492,0.0,351.528,2.34,0.24,1.39,2.79,1.05,1.53
Mexico_1997,1063100.0,54.6876205663726,0.233607426747066,11.6808559890944,1943950.0,25593164,0.738046040123385,1964380.0,106.28,37.98,12.907,25.574,65.772,252.202,12.19,0.0,368.645,1.96,0.28,1.49,2.58,5.02,1.52
Mexico_1998,1063100.0,54.6876205663726,0.230093278715852,11.7142930630932,1943950.0,25802093,0.813032809187886,1964380.0,113.19,41.65,13.412,26.267,71.088,264.274,13.315,0.001,388.357,2.05,0.3,1.58,2.68,5.75,1.6
Mexico_2000,1063260.0,54.6958512307415,0.223853797746041,11.7821960441369,1943950.0,26151146,0.621029200039993,1964380.0,111.4,39.81,14.567,26.7,81.202,263.874,9.724,0.0,396.066,2.03,0.3,1.71,2.57,3.61,1.57
Mexico_2001,1063300.0,54.6979088968338,0.220354338903433,11.7744797962911,1943950.0,26257170,0.404608095559407,1964380.0,108.52,39.02,14.059,30.638,82.887,275.577,7.537,0.0,410.698,1.88,0.34,1.73,2.66,2.77,1.61
Mexico_2003,1049000.0,53.9622932688598,0.235186834529599,12.9118547287739,1943950.0,26291374,0.0144848869401326,1964380.0,116.71,38.39,14.65,42.458,101.903,273.195,5.551,0.001,437.758,1.73,0.41,2.0,2.56,1.93,1.6
Mexico_2004,1045000.0,53.7565266596363,0.232286291614321,12.9118547287739,1943950.0,26277134,-0.05417692413223,1964380.0,116.46,36.97,15.346,37.882,105.647,276.736,3.246,5.68e-14,438.857,1.69,0.35,2.01,2.51,1.04,1.53
Mexico_2005,1041000.0,53.5507600504128,0.229471972192751,12.9118547287739,1943950.0,26254853,-0.0848283212134649,1964380.0,118.7,40.07,16.674,46.808,105.516,291.123,3.873,0.0,463.993,1.74,0.4,1.96,2.62,1.17,1.57
Mexico_2008,1023810.0,52.6664780472749,0.215388346562941,12.5790272383549,1943950.0,26199276,-0.0647556281868503,1964380.0,123.93,39.29,18.638,40.784,118.567,288.397,26.593,0.001,492.98,1.64,0.31,2.02,2.57,7.34,1.54
Mexico_2012,1031660.0,53.070295017876,0.213561801929442,13.1129915892899,1943950.0,26118625,-0.0868160338309335,1964380.0,127.97,42.47,18.411,49.223,135.727,290.158,2.781,0.0,496.3,1.34,0.33,2.09,2.52,0.76,1.42
Mexico_2013,1067050.0,54.8908150929808,0.191414836074732,11.8994830113943,1943950.0,26094596,-0.0920418286256888,1964380.0,122.39,45.28,17.437,49.977,142.277,277.695,2.744,0.0,490.13,1.21,0.33,2.17,2.4,0.74,1.39
Tunisia_1992,92100.0,59.2816683831102,0.349594864273521,18.7178166838311,155360.0,3430758,0.0439358031233481,163610.0,5.19,2.14,1.873,0.279,2.584,9.95,0.205,1.78e-15,14.891,0.35,0.0,0.07,0.11,0.09,0.07
Tunisia_1995,92830.0,59.7515447991761,0.321029108151644,18.2157569515963,155360.0,3431130,-0.0142799898242716,163610.0,4.95,2.15,2.291,0.238,3.753,9.005,0.26,0.0,15.547,0.37,0.0,0.09,0.1,0.11,0.07
Tunisia_1996,93480.0,60.1699279093718,0.317276025676807,18.2929969104016,155360.0,3450966,0.576453886403454,163610.0,5.32,2.6,2.112,0.238,3.991,9.987,0.253,0.0,16.581,0.33,0.0,0.09,0.1,0.11,0.07
Tunisia_1999,94200.0,60.6333676622039,0.308465387376383,18.5311534500515,155360.0,3485708,0.234114419684996,163610.0,6.02,2.89,2.228,0.297,5.027,10.307,0.26,0.0,18.119,0.33,0.0,0.11,0.1,0.12,0.07
Tunisia_2000,95260.0,61.3156539649845,0.307638617159657,18.7242533470649,155360.0,3494617,0.255260459575474,163610.0,6.18,2.97,2.583,0.278,5.335,11.216,0.26,0.0,19.672,0.36,0.0,0.11,0.11,0.1,0.08
Tunisia_2001,95510.0,61.476570545829,0.299471950645684,18.4346035015448,155360.0,3497181,0.0733430832794519,163610.0,6.21,2.95,2.596,0.256,5.914,11.512,0.267,0.001,20.546,0.35,0.0,0.12,0.11,0.1,0.08
Tunisia_2005,98300.0,63.2723995880536,0.280999557005356,17.9647270854789,155360.0,3483392,-0.0394078381921784,163610.0,6.46,3.14,2.959,0.0,6.709,12.311,0.289,0.001,22.269,0.31,0.0,0.12,0.11,0.09,0.08
Tunisia_2006,98240.0,63.2337796086509,0.272210589291056,17.5720906282183,155360.0,3500322,0.484843255748078,163610.0,6.64,3.14,3.084,0.0,6.896,12.326,0.297,0.0,22.602,0.29,0.0,0.12,0.11,0.09,0.07
Tunisia_2007,98060.0,63.1179196704428,0.272810750501091,17.7845005149331,155360.0,3517825,0.498793664163093,163610.0,6.96,3.28,3.108,0.0,8.051,12.225,0.3,0.0,23.684,0.28,0.0,0.14,0.11,0.09,0.08
Tunisia_2009,98810.0,63.6006694129763,0.274472596307448,18.2479402677652,155360.0,3553038,0.522833628950197,163610.0,7.1,3.37,3.297,0.0,9.12,11.553,0.352,0.0,24.321,0.28,0.0,0.16,0.11,0.1,0.08
Tunisia_2011,100380.0,64.6112255406797,0.267605767316643,18.1707003089598,155360.0,3593656,0.55439710133506,163610.0,7.33,3.34,3.04,0.044,11.267,10.772,0.403,0.0,25.526,0.23,0.0,0.18,0.1,0.11,0.07
Tunisia_2012,100720.0,64.8300720906282,0.265978376960408,18.2736869207003,155360.0,3618418,0.68668450438241,163610.0,7.46,3.35,2.933,0.0,12.157,10.823,0.392,0.001,26.306,0.21,0.0,0.19,0.09,0.11,0.08
Tunisia_2013,100790.0,64.8751287332647,0.263419160287636,18.2736869207003,155360.0,3634820,0.452267744641355,163610.0,7.37,3.07,2.96,0.0,12.124,11.388,0.392,0.0,26.864,0.21,0.0,0.19,0.1,0.11,0.08
United Kingdom_1993,180700.0,74.6910263299301,0.113823449860597,27.0904807175629,241930.0,12568650,-0.0040655886868641,243610.0,110.84,47.97,5.525,207.437,135.017,220.279,7.582,2.795,578.635,0.99,2.43,3.32,2.39,3.25,2.54
United Kingdom_1995,174090.0,71.9588310668375,0.102150244501302,24.4326871409085,241930.0,12560917,-0.0260377022780999,243610.0,113.29,46.85,6.285,181.41,153.003,213.054,9.166,3.65,566.568,1.0,2.06,3.63,2.28,3.9,2.42
United Kingdom_1996,173790.0,71.8348282561071,0.102311258909361,24.5360228165172,241930.0,12559379,-0.0122450786560968,243610.0,114.04,47.71,6.416,172.798,177.596,218.006,9.466,3.906,588.188,1.0,1.91,4.03,2.27,3.99,2.44
United Kingdom_1998,175850.0,72.6863142231224,0.109196375379962,26.3216632910346,241930.0,12554474,-0.0161284073252763,243610.0,112.4,46.83,6.838,153.845,190.108,205.889,7.216,3.704,567.6,1.05,1.76,4.23,2.09,3.12,2.34
United Kingdom_1999,175180.0,72.4093746124912,0.106912389511397,25.8463191832348,241930.0,12556019,0.0123056126532387,243610.0,109.89,37.06,6.531,138.057,204.259,202.539,6.19,3.533,561.109,0.95,1.59,4.42,2.01,2.76,2.29
United Kingdom_2000,172190.0,71.1734799322118,0.100830800123499,24.4574877030546,241930.0,12563329,0.0582021492464968,243610.0,106.0,36.05,6.332,144.183,208.9,199.054,5.874,3.242,567.585,0.88,1.6,4.41,1.94,2.18,2.25
United Kingdom_2001,169640.0,70.1194560410036,0.0997749900776863,24.2880171950564,241930.0,12572963,0.0766541100949437,243610.0,101.11,34.65,5.844,153.357,208.116,199.794,6.106,3.097,576.314,0.78,1.69,4.35,1.93,2.25,2.26
United Kingdom_2002,169530.0,70.0739883437358,0.0955857790350092,23.3579961145786,241930.0,12562339,-0.0845344975975772,243610.0,99.01,32.63,5.988,141.54,206.737,196.904,5.791,3.106,560.066,0.76,1.5,4.2,1.9,2.02,2.15
United Kingdom_2003,169760.0,70.1690571652957,0.09745584164817,23.9160087628653,241930.0,12439896,-0.979464266930196,243610.0,94.87,32.23,5.868,152.886,207.548,195.636,5.491,4.043,571.472,0.69,1.49,4.07,1.83,1.9,2.09
United Kingdom_2007,178380.0,73.7320712602819,0.10015313865211,25.1891042863638,241930.0,12048279,-0.689030673720119,243610.0,77.78,30.95,6.117,150.612,195.644,197.197,5.33,4.336,559.236,0.54,1.18,3.43,1.75,1.53,1.78
United Kingdom_2009,176840.0,73.0955234985326,0.0971572877794819,24.821229281197,241930.0,11893520,-0.647312855625716,243610.0,67.2,28.48,3.721,113.713,186.768,181.601,4.82,3.272,493.895,0.32,0.87,3.24,1.65,1.31,1.56
United Kingdom_2011,172240.0,71.1941470673335,0.095114636636995,24.6765593353449,241930.0,11736055,-0.6550637943101,243610.0,58.8,28.05,4.097,117.028,167.433,172.927,4.397,3.572,469.454,0.3,0.79,2.63,1.53,1.24,1.36
United Kingdom_2012,171640.0,70.9461414458728,0.0958283858095708,25.0568346215848,241930.0,11658619,-0.661999246478085,243610.0,56.78,27.66,3.724,147.925,157.604,171.058,3.72,3.486,487.517,0.27,0.99,2.42,1.49,1.02,1.39
United Kingdom_2013,171820.0,71.020543132311,0.0975262265402679,25.6768486752366,241930.0,11570959,-0.75473102530082,243610.0,53.14,27.67,4.029,142.362,157.032,166.442,4.124,3.398,477.387,0.28,0.95,2.4,1.44,1.12,1.35
Greece_1992,91640.0,71.0938712179985,0.279535723046887,22.2420480993018,128900.0,2909197,0.383244494752943,131960.0,10.81,7.06,5.861,40.495,0.413,37.262,0.036,0.916,84.983,1.1,0.48,0.01,0.41,0.02,0.38
Greece_1994,91600.0,71.0628394103957,0.271271549796628,22.0248254460822,128900.0,2943116,0.488941733555458,131960.0,11.12,6.73,5.916,42.134,0.2,37.38,0.026,0.786,86.442,1.0,0.49,0.0,0.4,0.01,0.38
Greece_1998,89850.0,69.7051978277735,0.258803782748097,21.6369278510473,128900.0,2978841,0.197150008873835,131960.0,11.71,6.4,6.383,44.556,1.645,45.129,0.016,0.913,98.642,0.98,0.51,0.04,0.46,0.01,0.41
Greece_2000,86700.0,67.2614429790535,0.25380010990041,21.4274631497285,128900.0,2982153,0.0059354853006012,131960.0,11.61,6.41,6.537,45.851,3.982,45.659,0.014,0.956,102.999,0.91,0.51,0.08,0.44,0.01,0.41
Greece_2004,45801.0,35.5321955003879,0.184701411938876,15.7882079131109,128900.0,2899031,-1.14190804955997,131960.0,11.08,5.84,6.364,47.094,5.245,49.844,0.007,0.993,109.547,0.7,0.43,0.1,0.45,0.0,0.38
Greece_2006,39710.0,30.8068269976726,0.185523856537954,15.9658650116369,128900.0,2834017,-1.13683756711574,131960.0,11.14,5.37,6.599,42.794,6.284,55.753,0.006,1.036,112.472,0.63,0.35,0.11,0.5,0.0,0.37
Greece_2007,82720.0,64.1737781225756,0.232208151242992,20.0465477114042,128900.0,2801238,-1.16336775171146,131960.0,11.17,5.28,6.407,45.193,7.808,54.116,0.005,1.063,114.592,0.57,0.35,0.14,0.48,0.0,0.36
Greece_2008,46895.0,36.3809154383243,0.1897876574778,16.4359968968192,128900.0,2768536,-1.1742801694148,131960.0,11.04,5.42,6.054,43.285,8.109,52.769,0.004,0.904,111.125,0.53,0.33,0.14,0.47,0.0,0.35
Greece_2009,82291.0,63.8409619860357,0.229867610237717,19.9487975174554,128900.0,2733071,-1.28927752414139,131960.0,10.7,4.96,4.582,42.243,6.623,50.163,0.004,0.74,104.355,0.39,0.32,0.11,0.46,0.0,0.33
Greece_2011,81520.0,63.2428238944918,0.224145811692055,19.3948797517455,128900.0,2644261,-1.8081470073216,131960.0,10.73,5.91,2.43,42.116,8.811,40.509,0.005,0.679,94.55,0.18,0.28,0.14,0.36,0.0,0.27
Greece_2013,81600.0,63.3048875096974,0.228977953299496,19.7051978277735,128900.0,2551337,-1.78860941683728,131960.0,10.21,4.8,3.639,37.315,7.336,32.911,0.004,0.531,81.736,0.25,0.25,0.11,0.28,0.0,0.23
